[10:30:19.9108428] [Info   : LethalMin] Adding PikminItem Compoent to PantiesItem
[10:30:20.0366262] [Debug  : LethalMin] (Tulip Snake Sample) Center: (0.00, 0.00, 0.00)
[10:30:20.0366262] [Debug  : LethalMin] Creating counter for Tulip Snake Sample
[10:30:20.0366262] [Warning: LethalMin] Item Pentagram is not valid for Pikmin! Skipping...
[10:30:20.0366262] [Info   : LethalMin] Adding PikminItem Compoent to Maneater Sample
[10:30:20.0366262] [Debug  : LethalMin] Calculated weight for Maneater Sample: 11 lb, Devided weight: 4.4 lb
[10:30:20.0366262] [Debug  : LethalMin] (Maneater Sample) Colider: Maneater Sample (UnityEngine.BoxCollider)
[10:30:20.0366262] [Debug  : LethalMin] (Maneater Sample) Center: (0.00, 0.00, 0.00)
[10:30:20.0366262] [Debug  : LethalMin] Creating counter for Maneater Sample
[10:30:20.0366262] [Info   : LethalMin] Adding PikminItem Compoent to PumaBody
[10:30:20.0366262] [Debug  : LethalMin] Calculated weight for Feiopar Head: 47 lb, Devided weight: 18.8 lb
[10:30:20.0366262] [Debug  : LethalMin] GrabbableObject PumaBody is a grabbable body!
[10:30:20.0366262] [Debug  : LethalMin] (PumaBody) Colider: PumaBody (UnityEngine.BoxCollider)
[10:30:20.0366262] [Debug  : LethalMin] (PumaBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0376264] [Debug  : LethalMin] Creating counter for PumaBody
[10:30:20.0376264] [Warning: LethalMin] Item GameboyCartridgeRITN is not valid for Pikmin! Skipping...
[10:30:20.0376264] [Info   : LethalMin] Adding PikminItem Compoent to ForestGiantBody
[10:30:20.0376264] [Debug  : LethalMin] Calculated weight for Forest Keeper Sapling: 90 lb, Devided weight: 36 lb
[10:30:20.0376264] [Debug  : LethalMin] GrabbableObject ForestGiantBody is a grabbable body!
[10:30:20.0376264] [Debug  : LethalMin] (ForestGiantBody) Colider: ForestGiantBody (UnityEngine.BoxCollider)
[10:30:20.0376264] [Debug  : LethalMin] (ForestGiantBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0386260] [Debug  : LethalMin] Creating counter for ForestGiantBody
[10:30:20.0386260] [Info   : LethalMin] Adding PikminItem Compoent to HoarderingBugBody
[10:30:20.0386260] [Debug  : LethalMin] Calculated weight for Dead Hoarder Bug: 50 lb, Devided weight: 20 lb
[10:30:20.0386260] [Debug  : LethalMin] GrabbableObject HoarderingBugBody is a grabbable body!
[10:30:20.0386260] [Debug  : LethalMin] (HoarderingBugBody) Colider: HoarderingBugBody (UnityEngine.BoxCollider)
[10:30:20.0386260] [Debug  : LethalMin] (HoarderingBugBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0386260] [Debug  : LethalMin] Creating counter for HoarderingBugBody
[10:30:20.0386260] [Info   : LethalMin] Adding PikminItem Compoent to FlowerManBody
[10:30:20.0386260] [Debug  : LethalMin] Calculated weight for Bracken Remains: 80 lb, Devided weight: 32 lb
[10:30:20.0386260] [Debug  : LethalMin] GrabbableObject FlowerManBody is a grabbable body!
[10:30:20.0386260] [Debug  : LethalMin] (FlowerManBody) Colider: FlowerManBody (UnityEngine.BoxCollider)
[10:30:20.0386260] [Debug  : LethalMin] (FlowerManBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0396264] [Debug  : LethalMin] Creating counter for FlowerManBody
[10:30:20.0396264] [Info   : LethalMin] Adding PikminItem Compoent to ManticoilBody
[10:30:20.0396264] [Debug  : LethalMin] Calculated weight for Dead Manticoil: 12 lb, Devided weight: 4.8 lb
[10:30:20.0396264] [Debug  : LethalMin] GrabbableObject ManticoilBody is a grabbable body!
[10:30:20.0396264] [Debug  : LethalMin] (ManticoilBody) Colider: ManticoilBody (UnityEngine.BoxCollider)
[10:30:20.0396264] [Debug  : LethalMin] (ManticoilBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0396264] [Debug  : LethalMin] Creating counter for ManticoilBody
[10:30:20.0396264] [Info   : LethalMin] Adding PikminItem Compoent to CadaverBody
[10:30:20.0396264] [Debug  : LethalMin] Calculated weight for Cadaver Flower: 26 lb, Devided weight: 10.4 lb
[10:30:20.0396264] [Debug  : LethalMin] GrabbableObject CadaverBody is a grabbable body!
[10:30:20.0396264] [Debug  : LethalMin] (CadaverBody) Colider: CadaverBody (UnityEngine.BoxCollider)
[10:30:20.0396264] [Debug  : LethalMin] (CadaverBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0396264] [Debug  : LethalMin] Creating counter for CadaverBody
[10:30:20.0396264] [Info   : LethalMin] Adding PikminItem Compoent to CentipedeBody
[10:30:20.0396264] [Debug  : LethalMin] Calculated weight for Dead Snare Flea: 35 lb, Devided weight: 14 lb
[10:30:20.0396264] [Debug  : LethalMin] GrabbableObject CentipedeBody is a grabbable body!
[10:30:20.0396264] [Debug  : LethalMin] (CentipedeBody) Colider: CentipedeBody (UnityEngine.BoxCollider)
[10:30:20.0396264] [Debug  : LethalMin] (CentipedeBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0406249] [Debug  : LethalMin] Creating counter for CentipedeBody
[10:30:20.0406249] [Info   : LethalMin] Adding PikminItem Compoent to ModdedEnemyPowerLevel1Body
[10:30:20.0406249] [Debug  : LethalMin] Calculated weight for Common Enemy Remains: 35 lb, Devided weight: 14 lb
[10:30:20.0406249] [Debug  : LethalMin] GrabbableObject ModdedEnemyPowerLevel1Body is a grabbable body!
[10:30:20.0406249] [Debug  : LethalMin] (ModdedEnemyPowerLevel1Body) Colider: ModdedEnemyPowerLevel1Body (UnityEngine.BoxCollider)
[10:30:20.0406249] [Debug  : LethalMin] (ModdedEnemyPowerLevel1Body) Center: (0.00, 0.00, 0.00)
[10:30:20.0406249] [Debug  : LethalMin] Creating counter for ModdedEnemyPowerLevel1Body
[10:30:20.0406249] [Info   : LethalMin] Adding PikminItem Compoent to JesterBody
[10:30:20.0406249] [Debug  : LethalMin] Calculated weight for Jester Box: 100 lb, Devided weight: 40 lb
[10:30:20.0406249] [Debug  : LethalMin] GrabbableObject JesterBody is a grabbable body!
[10:30:20.0406249] [Debug  : LethalMin] (JesterBody) Colider: JesterBody (UnityEngine.BoxCollider)
[10:30:20.0406249] [Debug  : LethalMin] (JesterBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0416258] [Debug  : LethalMin] Creating counter for JesterBody
[10:30:20.0416258] [Info   : LethalMin] Adding PikminItem Compoent to RadMechBody
[10:30:20.0416258] [Debug  : LethalMin] Calculated weight for Old Bird Core: 65 lb, Devided weight: 26 lb
[10:30:20.0416258] [Debug  : LethalMin] GrabbableObject RadMechBody is a grabbable body!
[10:30:20.0416258] [Debug  : LethalMin] (RadMechBody) Colider: RadMechBody (UnityEngine.BoxCollider)
[10:30:20.0416258] [Debug  : LethalMin] (RadMechBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0416258] [Debug  : LethalMin] Creating counter for RadMechBody
[10:30:20.0427307] [Info   : LethalMin] Adding PikminItem Compoent to NutcrackerBody
[10:30:20.0427307] [Debug  : LethalMin] Calculated weight for Dead Nutcracker: 90 lb, Devided weight: 36 lb
[10:30:20.0427307] [Debug  : LethalMin] GrabbableObject NutcrackerBody is a grabbable body!
[10:30:20.0427307] [Debug  : LethalMin] (NutcrackerBody) Colider: NutcrackerBody (UnityEngine.BoxCollider)
[10:30:20.0427307] [Debug  : LethalMin] (NutcrackerBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0427307] [Debug  : LethalMin] Creating counter for NutcrackerBody
[10:30:20.0427307] [Info   : LethalMin] Adding PikminItem Compoent to BunkerSpiderBody
[10:30:20.0427307] [Debug  : LethalMin] Calculated weight for Dead Bunker Spider: 69 lb, Devided weight: 27.6 lb
[10:30:20.0427307] [Debug  : LethalMin] GrabbableObject BunkerSpiderBody is a grabbable body!
[10:30:20.0427307] [Debug  : LethalMin] (BunkerSpiderBody) Colider: BunkerSpiderBody (UnityEngine.BoxCollider)
[10:30:20.0427307] [Debug  : LethalMin] (BunkerSpiderBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0437299] [Debug  : LethalMin] Creating counter for BunkerSpiderBody
[10:30:20.0437299] [Info   : LethalMin] Adding PikminItem Compoent to CaveDwellerBody
[10:30:20.0437299] [Debug  : LethalMin] Calculated weight for Dead Maneater: 35 lb, Devided weight: 14 lb
[10:30:20.0437299] [Debug  : LethalMin] GrabbableObject CaveDwellerBody is a grabbable body!
[10:30:20.0437299] [Debug  : LethalMin] (CaveDwellerBody) Colider: CaveDwellerBody (UnityEngine.BoxCollider)
[10:30:20.0437299] [Debug  : LethalMin] (CaveDwellerBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0437299] [Debug  : LethalMin] Creating counter for CaveDwellerBody
[10:30:20.0437299] [Warning: LethalMin] Item GameboyCartridgeRDA is not valid for Pikmin! Skipping...
[10:30:20.0437299] [Info   : LethalMin] Adding PikminItem Compoent to GirlBody
[10:30:20.0437299] [Debug  : LethalMin] Calculated weight for Vials of Ectoplasm: 7 lb, Devided weight: 2.8 lb
[10:30:20.0437299] [Debug  : LethalMin] GrabbableObject GirlBody is a grabbable body!
[10:30:20.0437299] [Debug  : LethalMin] (GirlBody) Colider: GirlBody (UnityEngine.BoxCollider)
[10:30:20.0437299] [Debug  : LethalMin] (GirlBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0447305] [Debug  : LethalMin] Creating counter for GirlBody
[10:30:20.0447305] [Warning: LethalMin] Item Gameboy is not valid for Pikmin! Skipping...
[10:30:20.0447305] [Info   : LethalMin] Adding PikminItem Compoent to GameboyCartridgeURL
[10:30:20.0447305] [Debug  : LethalMin] Calculated weight for Cartridge [Glitched]: 0 lb, Devided weight: 0 lb
[10:30:20.0447305] [Debug  : LethalMin] (GameboyCartridgeURL) Colider: GameboyCartridgeURL (UnityEngine.BoxCollider)
[10:30:20.0447305] [Debug  : LethalMin] (GameboyCartridgeURL) Center: (0.00, 0.00, 0.00)
[10:30:20.0447305] [Debug  : LethalMin] Creating counter for GameboyCartridgeURL
[10:30:20.0447305] [Info   : LethalMin] Adding PikminItem Compoent to PufferBody
[10:30:20.0447305] [Debug  : LethalMin] Calculated weight for Dead Spore Lizard: 75 lb, Devided weight: 30 lb
[10:30:20.0447305] [Debug  : LethalMin] GrabbableObject PufferBody is a grabbable body!
[10:30:20.0447305] [Debug  : LethalMin] (PufferBody) Colider: PufferBody (UnityEngine.BoxCollider)
[10:30:20.0447305] [Debug  : LethalMin] (PufferBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0447305] [Debug  : LethalMin] Creating counter for PufferBody
[10:30:20.0447305] [Info   : LethalMin] Adding PikminItem Compoent to BaboonHawkBody
[10:30:20.0457292] [Debug  : LethalMin] Calculated weight for Dead Baboon Hawk: 105 lb, Devided weight: 42 lb
[10:30:20.0457292] [Debug  : LethalMin] GrabbableObject BaboonHawkBody is a grabbable body!
[10:30:20.0457292] [Debug  : LethalMin] (BaboonHawkBody) Colider: BaboonHawkBody (UnityEngine.BoxCollider)
[10:30:20.0457292] [Debug  : LethalMin] (BaboonHawkBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0457292] [Debug  : LethalMin] Creating counter for BaboonHawkBody
[10:30:20.0457292] [Info   : LethalMin] Adding PikminItem Compoent to SpringBody
[10:30:20.0457292] [Debug  : LethalMin] Calculated weight for Coil-Head Core: 100 lb, Devided weight: 40 lb
[10:30:20.0457292] [Debug  : LethalMin] GrabbableObject SpringBody is a grabbable body!
[10:30:20.0457292] [Debug  : LethalMin] (SpringBody) Colider: SpringBody (UnityEngine.BoxCollider)
[10:30:20.0457292] [Debug  : LethalMin] (SpringBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0467302] [Debug  : LethalMin] Creating counter for SpringBody
[10:30:20.0467302] [Info   : LethalMin] Adding PikminItem Compoent to ModdedEnemyPowerLevel2Body
[10:30:20.0467302] [Debug  : LethalMin] Calculated weight for Rare Enemy Remains: 55 lb, Devided weight: 22 lb
[10:30:20.0467302] [Debug  : LethalMin] GrabbableObject ModdedEnemyPowerLevel2Body is a grabbable body!
[10:30:20.0467302] [Debug  : LethalMin] (ModdedEnemyPowerLevel2Body) Colider: ModdedEnemyPowerLevel2Body (UnityEngine.BoxCollider)
[10:30:20.0467302] [Debug  : LethalMin] (ModdedEnemyPowerLevel2Body) Center: (0.00, 0.00, 0.00)
[10:30:20.0477290] [Debug  : LethalMin] Creating counter for ModdedEnemyPowerLevel2Body
[10:30:20.0477290] [Info   : LethalMin] Adding PikminItem Compoent to StingrayBody
[10:30:20.0477290] [Debug  : LethalMin] Calculated weight for Dead Backwater Gunkfish: 35 lb, Devided weight: 14 lb
[10:30:20.0477290] [Debug  : LethalMin] GrabbableObject StingrayBody is a grabbable body!
[10:30:20.0477290] [Debug  : LethalMin] (StingrayBody) Colider: StingrayBody (UnityEngine.BoxCollider)
[10:30:20.0477290] [Debug  : LethalMin] (StingrayBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0477290] [Debug  : LethalMin] Creating counter for StingrayBody
[10:30:20.0477290] [Info   : LethalMin] Adding PikminItem Compoent to TulipSnakeBody
[10:30:20.0477290] [Debug  : LethalMin] Calculated weight for Dead Tulip Snake: 7 lb, Devided weight: 2.8 lb
[10:30:20.0477290] [Debug  : LethalMin] GrabbableObject TulipSnakeBody is a grabbable body!
[10:30:20.0477290] [Debug  : LethalMin] (TulipSnakeBody) Colider: TulipSnakeBody (UnityEngine.BoxCollider)
[10:30:20.0477290] [Debug  : LethalMin] (TulipSnakeBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0477290] [Debug  : LethalMin] Creating counter for TulipSnakeBody
[10:30:20.0477290] [Info   : LethalMin] Adding PikminItem Compoent to ModdedEnemyPowerLevel3Body
[10:30:20.0477290] [Debug  : LethalMin] Calculated weight for UltraRare Enemy Remains: 90 lb, Devided weight: 36 lb
[10:30:20.0477290] [Debug  : LethalMin] GrabbableObject ModdedEnemyPowerLevel3Body is a grabbable body!
[10:30:20.0477290] [Debug  : LethalMin] (ModdedEnemyPowerLevel3Body) Colider: ModdedEnemyPowerLevel3Body (UnityEngine.BoxCollider)
[10:30:20.0477290] [Debug  : LethalMin] (ModdedEnemyPowerLevel3Body) Center: (0.00, 0.00, 0.00)
[10:30:20.0487292] [Debug  : LethalMin] Creating counter for ModdedEnemyPowerLevel3Body
[10:30:20.0487292] [Info   : LethalMin] Adding PikminItem Compoent to MouthDogBody
[10:30:20.0487292] [Debug  : LethalMin] Calculated weight for Eyeless Dog Teeth: 130 lb, Devided weight: 52 lb
[10:30:20.0487292] [Debug  : LethalMin] GrabbableObject MouthDogBody is a grabbable body!
[10:30:20.0487292] [Debug  : LethalMin] (MouthDogBody) Colider: MouthDogBody (UnityEngine.BoxCollider)
[10:30:20.0487292] [Debug  : LethalMin] (MouthDogBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0497294] [Debug  : LethalMin] Creating counter for MouthDogBody
[10:30:20.0497294] [Info   : LethalMin] Adding PikminItem Compoent to BlobBody
[10:30:20.0497294] [Debug  : LethalMin] Calculated weight for Dead Hygrodere: 55 lb, Devided weight: 22 lb
[10:30:20.0497294] [Debug  : LethalMin] GrabbableObject BlobBody is a grabbable body!
[10:30:20.0497294] [Debug  : LethalMin] (BlobBody) Colider: BlobBody (UnityEngine.BoxCollider)
[10:30:20.0497294] [Debug  : LethalMin] (BlobBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0507287] [Debug  : LethalMin] Creating counter for BlobBody
[10:30:20.0507287] [Info   : LethalMin] Adding PikminItem Compoent to CrawlerBody
[10:30:20.0507287] [Debug  : LethalMin] Calculated weight for Dead Thumper: 85 lb, Devided weight: 34 lb
[10:30:20.0507287] [Debug  : LethalMin] GrabbableObject CrawlerBody is a grabbable body!
[10:30:20.0507287] [Debug  : LethalMin] (CrawlerBody) Colider: CrawlerBody (UnityEngine.BoxCollider)
[10:30:20.0507287] [Debug  : LethalMin] (CrawlerBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0517284] [Debug  : LethalMin] Creating counter for CrawlerBody
[10:30:20.0517284] [Info   : LethalMin] Adding PikminItem Compoent to BushWolfBody
[10:30:20.0517284] [Debug  : LethalMin] Calculated weight for Kidnapper Fox Tail: 35 lb, Devided weight: 14 lb
[10:30:20.0517284] [Debug  : LethalMin] GrabbableObject BushWolfBody is a grabbable body!
[10:30:20.0517284] [Debug  : LethalMin] (BushWolfBody) Colider: BushWolfBody (UnityEngine.BoxCollider)
[10:30:20.0517284] [Debug  : LethalMin] (BushWolfBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0522320] [Debug  : LethalMin] Creating counter for BushWolfBody
[10:30:20.0522320] [Info   : LethalMin] Adding PikminItem Compoent to ClaySurgeonBody
[10:30:20.0522320] [Debug  : LethalMin] Calculated weight for Clay Surgeon Scissors: 80 lb, Devided weight: 32 lb
[10:30:20.0522320] [Debug  : LethalMin] GrabbableObject ClaySurgeonBody is a grabbable body!
[10:30:20.0522320] [Debug  : LethalMin] (ClaySurgeonBody) Colider: ClaySurgeonBody (UnityEngine.BoxCollider)
[10:30:20.0522320] [Debug  : LethalMin] (ClaySurgeonBody) Center: (0.00, 0.00, 0.00)
[10:30:20.0522320] [Debug  : LethalMin] Creating counter for ClaySurgeonBody
[10:30:20.0522320] [Info   : LethalMin] Adding PikminItem Compoent to Cat
[10:30:20.0522320] [Debug  : LethalMin] Calculated weight for Cat: 11 lb, Devided weight: 4.4 lb
[10:30:20.0522320] [Debug  : LethalMin] (Cat) Colider: Cat (UnityEngine.BoxCollider)
[10:30:20.0522320] [Debug  : LethalMin] (Cat) Center: (0.00, 0.00, 0.00)
[10:30:20.0522320] [Debug  : LethalMin] Creating counter for Cat
[10:30:20.0532365] [Info   : LethalMin] Adding PikminItem Compoent to CatFood
[10:30:20.0532365] [Debug  : LethalMin] Calculated weight for Cat Food: 0 lb, Devided weight: 0 lb
[10:30:20.0532365] [Debug  : LethalMin] (CatFood) Colider: CatFood (UnityEngine.BoxCollider)
[10:30:20.0532365] [Debug  : LethalMin] (CatFood) Center: (0.00, 0.00, 0.00)
[10:30:20.0532365] [Debug  : LethalMin] Creating counter for CatFood
[10:30:20.0532365] [Info   : LethalMin] Adding PikminItem Compoent to ToyTrain
[10:30:20.0532365] [Debug  : LethalMin] Calculated weight for Train: 0 lb, Devided weight: 0 lb
[10:30:20.0532365] [Debug  : LethalMin] (ToyTrain) Colider: ToyTrain (UnityEngine.BoxCollider)
[10:30:20.0532365] [Debug  : LethalMin] (ToyTrain) Center: (-2.00, 0.00, 0.00)
[10:30:20.0532365] [Debug  : LethalMin] Creating counter for ToyTrain
[10:30:20.0532365] [Info   : LethalMin] Adding PikminItem Compoent to RedstoneTorch
[10:30:20.0532365] [Debug  : LethalMin] Calculated weight for Redstone Torch: 11 lb, Devided weight: 4.4 lb
[10:30:20.0532365] [Debug  : LethalMin] (RedstoneTorch) Colider: RedstoneTorch (UnityEngine.BoxCollider)
[10:30:20.0532365] [Debug  : LethalMin] (RedstoneTorch) Center: (1.00, 0.00, 0.00)
[10:30:20.0532365] [Debug  : LethalMin] Creating counter for RedstoneTorch
[10:30:20.0532365] [Info   : LethalMin] Adding PikminItem Compoent to GhostPlushie
[10:30:20.0532365] [Debug  : LethalMin] Calculated weight for Ghost Plushie: 2 lb, Devided weight: 0.8 lb
[10:30:20.0532365] [Debug  : LethalMin] (GhostPlushie) Colider: GhostPlushie (UnityEngine.BoxCollider)
[10:30:20.0532365] [Debug  : LethalMin] (GhostPlushie) Center: (0.00, 0.00, 0.00)
[10:30:20.0532365] [Debug  : LethalMin] Creating counter for GhostPlushie
[10:30:20.0532365] [Info   : LethalMin] Adding PikminItem Compoent to Harp
[10:30:20.0532365] [Debug  : LethalMin] Calculated weight for Harp: 52 lb, Devided weight: 20.8 lb
[10:30:20.0532365] [Debug  : LethalMin] (Harp) Colider: Harp (UnityEngine.BoxCollider)
[10:30:20.0532365] [Debug  : LethalMin] (Harp) Center: (0.00, 0.00, 0.00)
[10:30:20.0542377] [Debug  : LethalMin] Creating counter for Harp
[10:30:20.0542377] [Info   : LethalMin] Adding PikminItem Compoent to Bagpipes
[10:30:20.0542377] [Debug  : LethalMin] Calculated weight for Bagpipes: 21 lb, Devided weight: 8.4 lb
[10:30:20.0542377] [Debug  : LethalMin] (Bagpipes) Colider: Bagpipes (UnityEngine.BoxCollider)
[10:30:20.0542377] [Debug  : LethalMin] (Bagpipes) Center: (0.00, 0.00, 0.00)
[10:30:20.0542377] [Debug  : LethalMin] Creating counter for Bagpipes
[10:30:20.0542377] [Info   : LethalMin] Adding PikminItem Compoent to RexSpine
[10:30:20.0542377] [Debug  : LethalMin] Calculated weight for T-Rex Spine: 63 lb, Devided weight: 25.2 lb
[10:30:20.0542377] [Debug  : LethalMin] (RexSpine) Colider: RexSpine (UnityEngine.BoxCollider)
[10:30:20.0542377] [Debug  : LethalMin] (RexSpine) Center: (0.00, 0.00, 0.00)
